date,temp_mean_c,temp_max_c,temp_min_c,temp_anomaly_c,precip_month_mm,precip_1d_max_mm,precip_3d_max_mm,precip_7d_max_mm,precip_30d_max_mm,pdd,freeze_thaw_cycles,snowfall_mm_we,snow_depth_m,solar_radiation_mj_m2,runoff_mm,observation_count,expected_observation_count,valid_area_fraction,period_completeness,is_complete_period,quality_status,quality_reason,expected_days,missing_data_flag,month,precip_anomaly_z,pdd_anomaly_z
1995-05-01,2.362176064318555,9.092469878871224,-8.42924888659159,1.1045648259839704,137.77232529789805,36.412511786054594,61.976997855481436,99.89907636905983,157.71788071753403,79.08629799631932,25,30.23773600215605,3.159007931125818,846.5392841604504,189.2142919200898,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,5,0.07764466170520606,1.2822140703118994
1995-06-01,6.66390707309948,12.58824547613953,-2.275085968941029,1.1110027241304437,401.09674241190436,61.180884635926645,107.81080727936236,160.58672694730967,401.09674241190436,199.9172121929844,3,59.42009311866731,2.924986305388939,576.8810507037298,272.31249918428466,30,30,,1.0,True,GOOD,coverage and completeness requirements passed,30,False,6,1.732486233186557,1.7120011867525153
1995-07-01,7.156107600170993,11.836315357441826,3.8413740486934502,-0.031343810646023845,410.7929908386115,24.695927978484754,56.546949287278196,110.35900116498429,455.8174151635508,221.8393356053008,0,25.003956023926136,2.9031115765423765,543.7176536312456,342.94715181863455,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,7,-0.8999087970856205,-0.07233664019600614
1995-08-01,6.557863896332223,11.407995865329923,-0.9943837175899225,-0.3998558280587843,425.59286393994086,71.46557059008096,159.5867210422715,210.91171398478153,500.5807339279171,203.2937807862989,3,56.75296958819042,2.921152027159541,563.099035401126,382.93633658247546,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,8,0.19935641066706136,-1.0185584430060017
1995-09-01,5.130876381498498,10.910755837727086,-2.666192469103561,0.10073880243942539,172.90104575843975,17.686295340988462,40.208670536241826,75.46169322770496,412.97552767591736,153.92629144495496,1,30.784726790417928,2.905404521104868,548.9575640664145,152.3974907284971,30,30,,1.0,True,GOOD,coverage and completeness requirements passed,30,False,9,-0.8392526575383569,0.1529473866131951
1995-10-01,1.0106179053974538,6.667900344236588,-6.505350384319585,1.0010411099942633,31.604195687619214,4.074274625303202,7.768941827309852,28.84540481158275,171.9288249794068,37.506291370808455,30,14.565804051753084,2.904688238409327,622.4703291332987,59.62500568114898,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,10,-0.8349474970771906,0.14050098042996897
1995-11-01,-5.060365391142956,4.038081090337895,-16.658618993041028,-1.0644411552565292,112.92798981485012,69.02920396547891,100.47214944466758,105.36151764479666,115.78723330112122,0.5673762624598996,12,67.36406867826891,3.099807031738701,514.8516235946516,43.98060030317659,30,30,,1.0,True,GOOD,coverage and completeness requirements passed,30,False,11,4.820819506652649,0.040667288255635516
1995-12-01,-8.46118738574328,-0.4800847503855169,-21.320622963203984,-1.7224770548209272,28.670954588294514,7.543196347211131,8.009688677734118,15.362377026338223,114.05933535653034,0.0,0,22.9075101986108,3.139106295044262,458.31963932160454,25.657193571392035,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,12,-0.22469935052023907,-0.3105347193529913
1996-01-01,-10.605492357223971,-2.558753187701681,-20.861872613572615,-0.8456814264487533,75.93632352564481,35.29136055555085,51.65399022582129,58.63830081493321,84.36101875044639,0.0,0,71.33084382104211,3.414855293349612,489.0321615876144,18.637372252913448,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,1,0.6651479305782801,-0.20695424178800786
1996-02-01,-9.886709405499019,-3.8981738687148595,-21.850585174023625,-0.6200898266236865,98.5936630276881,27.33025025862264,40.5830339118487,43.52285399036577,114.22574443231447,0.0,0,87.67587785398683,3.731456817286544,549.5056272512315,13.27487539806725,29,29,,1.0,True,GOOD,coverage and completeness requirements passed,29,False,2,0.8967036469574029,
