date,feature,observed,historical_count,historical_q05,historical_q25,historical_median,historical_q75,historical_q95
2025-12-01,temp_anomaly,1.6870530685488945,10,-2.2840481571224576,-1.254743499144022,0.5513411905265103,2.046115960845735,3.697773292608182
2025-12-01,precip_month,1.628557704618338,10,11.826229479203018,15.043170396808947,21.74589491860017,32.7962512690662,67.97740288017008
2025-12-01,precip_3d_max,0.6727256440832318,10,3.248988793263009,6.019504894297903,9.450226333136339,12.676861317130466,45.61800996433904
2025-12-01,precip_7d_max,0.8430505456345736,10,7.416991157085777,10.44834409017638,12.62294880192882,19.02800900988914,51.727149098024185
2025-12-01,PDD,0.0,10,0.0,0.0,0.0,0.4103414677802156,3.5730787255477545
2025-12-01,snow_fraction,0.5341936473655051,8,0.3624473190661733,0.39037692621613296,0.45554624333812105,0.5438902660998283,0.7319762061851877
2025-12-01,NDSI,0.3827679214347565,8,0.21673988295454005,0.2390783713733695,0.3121244586423436,0.4073024960075339,0.5876304373739692
2025-12-01,VV,-7.653637795927302,8,-7.810453096855487,-7.446954893706901,-7.218935497456952,-7.097602314071234,-6.984991219002705
2025-12-01,VH,-13.548251584890371,8,-13.870290135179053,-13.36468276957359,-12.912125293038041,-12.614903133357961,-12.33056488948815
2025-12-01,anomaly_score,0.4748427672955975,8,0.09999999999999998,0.18553459119496846,0.300314465408805,0.5455974842767295,0.740566037735849
2026-01-01,temp_anomaly,1.9373136602214005,10,-2.540069857522753,-1.7155944840649555,-0.3554004668257507,3.5477426950934725,4.136507803375289
2026-01-01,precip_month,26.67402122216697,10,10.404562129461368,23.50589065252477,34.80733157579603,47.22630984620986,120.42696490808417
2026-01-01,precip_3d_max,17.598967572925467,10,4.665758824468045,9.19149920757865,13.425093772165447,22.521701150911284,63.75542071664397
2026-01-01,precip_7d_max,20.02517259920186,10,9.202623363029291,11.912966105424761,19.38780137452813,44.979649720993585,77.13912085099592
2026-01-01,PDD,0.0,10,0.0,0.0,0.0,0.0,1.01835180649479
2026-01-01,snow_fraction,0.4908714608794212,8,0.36817275549956113,0.41510648881985035,0.5017291951866909,0.6510057241644525,0.9640663149778288
2026-01-01,NDSI,0.327702363109797,8,0.22487710895550575,0.2837896695977108,0.33545005711151643,0.46952249958602565,0.7156623011849246
2026-01-01,VV,-7.584513036122075,8,-7.622945754289811,-7.358553035933502,-7.237463562613128,-7.093116473640595,-6.832339437949135
2026-01-01,VH,-13.341565666407542,8,-13.480266820291591,-13.09724296049029,-12.676289523978859,-12.484163632298005,-12.210586750637596
2026-01-01,anomaly_score,0.0943396226415094,8,0.2443396226415094,0.42531446540880496,0.5062893081761006,0.5911949685534591,0.7564465408805031
2026-02-01,temp_anomaly,0.9052450768608744,10,-1.5990161337493607,-0.5946045701351423,1.3253602668636368,1.8961596566721055,2.731551580932149
2026-02-01,precip_month,27.227257822096863,10,28.98141179481044,38.46091807434812,40.76137123544912,57.31651300291121,124.03068891213522
2026-02-01,precip_3d_max,9.559371957168963,10,11.068714101174407,12.745626960853293,14.860756342896025,21.46475730437888,66.51314646311087
2026-02-01,precip_7d_max,17.643254103685372,10,16.804536814485154,19.40020869178854,21.869453193509884,26.481802221626218,72.97168156737287
2026-02-01,PDD,0.0,10,0.0,0.0,0.0,0.0,0.0
2026-02-01,snow_fraction,0.5532214437820432,8,0.39531967512345917,0.5078096013145268,0.6780827496645558,0.8066766339310977,0.9741363779922567
2026-02-01,NDSI,0.3863194587308245,8,0.26014528131182096,0.3479777135551486,0.47889788077616324,0.6352319233701826,0.730290012661779
2026-02-01,VV,-7.581343030320273,9,-8.128692276846715,-7.841795557950615,-7.617162539543973,-7.486563985597289,-7.3173819300179925
2026-02-01,VH,-13.526558449292038,9,-14.070966147699469,-13.398161994888136,-13.359709051047869,-13.127070033730837,-12.907376054530621
2026-02-01,anomaly_score,0.1886792452830188,8,0.05707547169811318,0.12342767295597477,0.41666666666666663,0.4866352201257861,0.6918238993710691
2026-03-01,temp_anomaly,2.098571602888696,10,-1.098341832726442,-0.5375378268936742,-0.1683171795813792,0.8068406973484855,2.292917883828923
2026-03-01,precip_month,95.21073057569308,10,30.98093754119452,53.823924027266145,55.72798338045858,71.76367386729544,106.58173758955854
2026-03-01,precip_3d_max,27.498949949676074,10,10.375958205270475,18.06093949314628,25.40823969445788,33.1125857130078,60.71893655508015
2026-03-01,precip_7d_max,45.75313003866151,10,13.581005688600705,22.71607146181997,31.990627130737227,37.06214561459085,72.96681936420256
2026-03-01,PDD,0.2826316798597539,10,0.0,0.0,0.0,0.0,1.6044951774245175
2026-03-01,snow_fraction,0.4601353168260708,8,0.5415462368691377,0.6578080470705535,0.703738603387074,0.7773720509609152,0.9136740164515423
2026-03-01,NDSI,0.3151474676332766,8,0.3726163236915221,0.4922729343071496,0.5378104583772763,0.6003400260454177,0.722263898123421
2026-03-01,VV,-10.355825370374706,9,-9.658551831450296,-8.792174399899611,-8.196380280820357,-8.123755902422259,-7.730226048204831
2026-03-01,VH,-17.750557803663835,9,-16.48172200480974,-15.064701766011977,-14.350515972073222,-14.174679714740249,-13.178329225278778
2026-03-01,anomaly_score,0.6446540880503145,9,0.16352201257861632,0.2924528301886792,0.3867924528301887,0.5125786163522013,0.8817610062893082
2026-04-01,temp_anomaly,0.4318388279329599,10,-1.2001614832130367,-0.6698848887043005,0.3446450934487457,0.8849333919976765,2.166860547567606
2026-04-01,precip_month,147.0530512598688,10,41.80759356588896,60.66588007778739,71.23476507507885,89.10223174601578,106.040716285267
2026-04-01,precip_3d_max,64.06778285162976,10,11.23524221437552,17.521048428742578,19.85111149816712,26.119066878938746,31.13290459477762
2026-04-01,precip_7d_max,85.01498083311284,10,17.549537801046792,24.7855915963123,32.59218401217195,42.026990433113006,44.402457924958725
2026-04-01,PDD,3.431040201672697,10,0.0,0.0,0.21078999376399055,2.7828354525002217,9.753379025912508
2026-04-01,snow_fraction,0.744658576179701,9,0.5044518045459557,0.5346303240247704,0.5804266120184137,0.7398117345347193,0.819925422874733
2026-04-01,NDSI,0.5848304763721247,9,0.346164512293314,0.3774407407236743,0.4328113295521955,0.5802235815025831,0.6463792079275598
2026-04-01,VV,-10.522955263617169,9,-10.507286083191898,-9.992095344932192,-9.262735923989732,-9.009649398170612,-8.822680279128269
2026-04-01,VH,-18.271892618302235,9,-17.835369792670434,-16.995092140770044,-15.95381512520636,-15.893058868380052,-15.163042519342794
2026-04-01,anomaly_score,0.5723270440251572,9,0.26855345911949685,0.3333333333333333,0.619496855345912,0.7012578616352201,0.7723270440251572
2026-05-01,temp_anomaly,-0.5384397332890416,10,-1.4370932970459256,-0.4355937836143963,-0.0503983633056759,0.7735969930194353,1.2753500744994288
2026-05-01,precip_month,160.76203881288538,10,95.11487735648964,125.65315369024712,142.18419453864584,160.3490091732021,243.3609609094355
2026-05-01,precip_3d_max,60.11459760194612,10,20.821309828394774,24.191440544820054,30.9284874117513,36.872040108837524,78.54604517071508
2026-05-01,precip_7d_max,88.83561802237095,10,32.20096092693714,43.45147798944173,55.44855583648635,67.32054780300311,111.44131762230596
2026-05-01,PDD,35.418629014769344,10,18.75039446297687,35.961058845806804,46.699431277049015,66.38297510357444,84.20452519031414
2026-05-01,snow_fraction,0.5933661447803545,8,0.4671974584522239,0.5521424691312261,0.6043602316638221,0.6784812436673515,0.6992818731209656
2026-05-01,NDSI,0.4506699640518312,8,0.3190630456814895,0.39983512450828745,0.4392902602876321,0.5359049615656379,0.568188915301131
2026-05-01,VV,-10.379948579217473,9,-10.07155047478911,-9.906375945514412,-9.88135985026719,-9.76331113797859,-9.356683731101402
2026-05-01,VH,-18.01685419520692,9,-17.563003361811443,-17.515861951151862,-17.071794637448605,-16.74600289304946,-16.3873162727997
2026-05-01,anomaly_score,0.5849056603773585,9,0.3075471698113208,0.5471698113207547,0.6823899371069183,0.6981132075471698,0.8320754716981132
2026-06-01,temp_anomaly,-0.7916190139612665,10,-0.5680437540485739,-0.368661609786356,-0.06727390051109056,0.45046670781878084,0.6678258796690748
2026-06-01,precip_month,173.44922776987596,10,189.9873182123319,313.52285780877565,357.6950395513719,378.99010972818223,397.33027748231376
2026-06-01,precip_3d_max,41.78113549925687,10,45.494406628862336,65.2237666815951,79.99789003954902,105.85295380015896,123.86851705518993
2026-06-01,precip_7d_max,56.26104169457928,10,79.19677696483511,130.9523603188291,143.55259658681894,162.9094083056521,183.43991157213526
2026-06-01,PDD,142.8385600502331,10,149.54581784761388,155.52728217548042,164.5689134537384,180.1011317036345,186.62190685914334
2026-06-01,snow_fraction,0.492475294606638,7,0.45046286922846535,0.5188940702325106,0.5697962412871165,0.6489929808138237,0.7287399680387483
2026-06-01,NDSI,0.3690426400354122,7,0.32132885607436945,0.3833590036514592,0.4438602491250209,0.5183622953051675,0.5813533716607967
2026-06-01,VV,-10.782610022197677,9,-10.614009365489197,-10.508556261821068,-10.309469471673635,-10.096695015370305,-9.947861801881416
2026-06-01,VH,-19.586672091545434,9,-19.37640080580206,-19.27460406053508,-18.99519098544899,-18.550629916892056,-18.01017534624201
2026-06-01,anomaly_score,0.7295597484276729,9,0.31257861635220124,0.5534591194968553,0.6320754716981132,0.6761006289308176,0.7974842767295597
2026-07-01,temp_anomaly,0.7547130330670576,11,-0.21253463918471244,-0.05857679764489954,0.1322146760607185,0.505169920749604,1.0387732837431252
2026-07-01,precip_month,559.5058046921246,11,403.87083810591696,438.9158434692431,552.6601013193081,571.0639766582215,634.1686932601217
2026-07-01,precip_3d_max,99.44437583447802,11,63.784655700413936,66.95973349230465,91.37700511515952,99.42525058069035,151.5645293896674
2026-07-01,precip_7d_max,185.2916279876556,11,115.70526653346074,136.43600099278524,167.14533375923563,199.51537956983032,229.57541662896904
2026-07-01,PDD,246.2070977604064,11,216.22241992060145,220.99511300833558,226.90964869320985,238.47126127856527,255.01296553136444
2026-07-01,snow_fraction,0.484756532596966,7,0.3439474725364934,0.410213882216999,0.4856913184009538,0.6284360497027544,0.7852167579520457
2026-07-01,NDSI,0.3547604897808307,7,0.2338422133968595,0.30138190959594435,0.3623864415472999,0.4577186416567425,0.6064346549731082
2026-07-01,VV,-10.228704804586355,9,-10.218107782999857,-10.100607108106232,-9.977360356068806,-9.90243251882663,-9.787026331819417
2026-07-01,VH,-19.268328485632715,9,-19.27916823738453,-19.16880656406535,-19.029812020026505,-18.92629560467625,-18.440918456315597
2026-07-01,anomaly_score,0.4276729559748427,9,0.3081761006289308,0.4654088050314466,0.5786163522012578,0.619496855345912,0.7723270440251573
