date,temp_mean,temp_max,temp_min,temp_anomaly,precip_1d_max,precip_3d_max,precip_7d_max,precip_30d_max,precip_month,precip_anomaly,PDD,freeze_thaw_cycles,snowfall_mm_we,snow_depth_m,solar_radiation_mj_m2,runoff_mm,snow_fraction,snow_fraction_anomaly,snow_fraction_change,NDSI,NDSI_anomaly,NDSI_change,snow_area_proxy_km2,VV,VH,VV_change,VH_change,VV_anomaly,VH_anomaly,angle_deg,temp_change,PDD_change,antecedent_precipitation_index,environmental_transition_magnitude,sentinel2_scene_count,sentinel2_valid_area_fraction,sentinel2_observation_count,sentinel1_scene_count,sentinel1_valid_area_fraction,sentinel1_observation_count,climate_missing_data_flag,sentinel2_missing_data_flag,sentinel1_missing_data_flag,available_feature_count,missing_data_flag,climate_expected_observation_count,climate_period_completeness,climate_is_complete_period,climate_quality_status,climate_quality_reason,sentinel1_expected_observation_count,sentinel1_period_completeness,sentinel1_is_complete_period,sentinel1_quality_status,sentinel1_quality_reason,PDD_adjusted,precip_3d_adjusted,precip_7d_adjusted,precip_30d_adjusted,antecedent_precipitation_index_adjusted,VV_change_adjusted,VH_change_adjusted,snow_fraction_change_adjusted,climate_sar_change_robust_raw,climate_sar_change_isolation_raw,climate_sar_change_pca_raw,climate_sar_change_robust_percentile,climate_sar_change_isolation_percentile,climate_sar_change_pca_percentile,climate_sar_change_anomaly_score,climate_sar_change_top_feature,anomaly_score,anomaly_model_name,top_contributing_feature,anomaly_direction,anomaly_interpretation,multisensor_climate_sar_change_robust_raw,multisensor_climate_sar_change_isolation_raw,multisensor_climate_sar_change_pca_raw,multisensor_climate_sar_change_robust_percentile,multisensor_climate_sar_change_isolation_percentile,multisensor_climate_sar_change_pca_percentile,multisensor_climate_sar_change_anomaly_score,multisensor_climate_sar_change_top_feature,environmental_regime,regime_PC1,regime_PC2,anomaly_above_reference_quantile
2024-12-01,-5.759180240614196,4.154955795900179,-18.720028091634664,0.9795300903081566,9.21455192406525,10.121758906114984,12.858395567819043,41.3420755062257,22.066385958458984,-0.4602400455424638,0.0,11.0,18.27701790956944,2.917908019666214,474.8961160605208,29.389665731445827,0.3489679764380727,-0.1504590099608064,-0.0054637842091196,0.2066527722523965,-0.1480977264079757,-0.0030018898839993,1.818357768748324,-7.916139858982528,-14.004546260125386,0.5200823683514644,1.125070615438636,-0.5688195761039401,-0.9288065384627568,40.19371013527355,-3.4219663613726463,-4.871801063059929,1224.4219941236015,0.6317805931439552,12.0,0.998432084708628,11.014986020040348,3,0.9558469884996054,2.9998758145016367,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements,-0.6574058810277658,-3.8529163320800794,-5.3959265313628695,7.276637246951829,142.07532655680347,0.04188897994683072,0.2782479308981046,-0.03218396161470619,0.4610500873968565,-0.12981652726966209,0.1095060140257636,0.03773584905660377,0.07547169811320754,0.6226415094339622,0.2452830188679245,antecedent_precipitation_index_adjusted,0.2452830188679245,climate_sar_change,antecedent_precipitation_index_adjusted,above_reference,unusual environmental state,0.6295050133602432,-0.11224866265060918,0.16787867658223166,0.10752688172043011,0.17204301075268819,0.44086021505376344,0.24014336917562726,snow_fraction_anomaly,1,-0.18103105631895539,-0.5556019542786136,False
2025-01-01,-5.747256106159361,3.33771251917391,-16.96516427477003,4.012554824615857,1.562927980015263,2.925520284226348,10.156185376704014,21.863647734469883,7.574639071951374,-1.172054484799829,0.0,12.0,5.014257884356944,2.9120775081206185,526.914221476425,19.10344353450343,0.3498566230462711,-0.2309148522053503,0.0008886466081983,0.2043306688148636,-0.2011835055490784,-0.0023221034375329,1.8229882150150056,-7.7235970544935855,-13.63185401361765,0.1925428044889425,0.3726922465077358,-0.4941036129640137,-0.8494975137250496,40.19050907807441,0.0119241344548344,0.0,1048.333334077013,0.1875493814708683,12.0,0.998432084708628,10.895055852468408,2,0.9558469884996054,2.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements,-0.185154873908144,-18.979610941215316,-20.977126861175293,-31.478426025236995,89.16917264459642,0.1130056522710165,0.13837300764117552,-0.08480167486537227,1.6280268450133428,-0.05577175792787825,0.03872872601192282,0.6226415094339622,0.6415094339622641,0.3584905660377358,0.5408805031446541,temp_anomaly,0.5408805031446541,climate_sar_change,temp_anomaly,above_reference,unusual environmental state,1.4189296139479708,-0.043142377823666145,0.310503922411106,0.5698924731182796,0.7096774193548387,0.7634408602150538,0.6810035842293907,temp_anomaly,1,0.6463912519562977,-1.817968519884333,False
2025-02-01,-7.220555878462117,3.743346116712299,-21.49643260464542,2.073095338411812,21.15554368742046,23.093302362381987,25.548532381437763,64.3438559320305,62.52953155859494,-0.1324412476838282,0.0,4.0,56.0411942872382,2.967296853581141,546.6929829000704,14.785537473925563,0.3493993157684765,-0.3254837076659794,-0.0004573072777945,0.2271496623345887,-0.2637195112502076,0.0228189935197251,1.8206053366495736,-8.189005303445436,-14.254614719450256,-0.4654082489518503,-0.6227607058326061,-0.5163094953847267,-0.8874728127415477,40.18131981726537,-1.473299772302756,0.0,953.612865524056,0.4654071467288023,11.0,0.998432084708628,5.745748351215468,3,0.9558469884996054,3.0,False,False,False,7,False,28,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements,0.0,-1.7260439121624103,-5.798269880228208,-11.542700580758336,81.98257287593515,0.008089353061232485,0.014042564090290588,-0.094568855460629,0.7469897461044153,-0.12577459450604467,0.01063949656089231,0.18867924528301888,0.10377358490566038,0.08490566037735849,0.12578616352201258,temp_anomaly,0.12578616352201258,climate_sar_change,temp_anomaly,above_reference,unusual environmental state,1.2278070248202388,-0.022323506705803187,0.1664712268780625,0.44086021505376344,0.7956989247311828,0.43010752688172044,0.5555555555555556,snow_fraction_anomaly,1,0.2668652609746074,-0.6399399741862859,False
2025-03-01,-5.927125429223259,4.124641924219872,-17.57967032983551,0.5581906940175732,9.580935724472848,29.8695819052984,35.3057235844701,89.93560046320631,47.5524585194979,-0.5976982165175609,0.0,7.0,33.16743986223635,3.1419357079616645,755.9036807693019,23.43575163553669,0.7548052079103093,0.0358330075694203,0.4054058921418327,0.5827333798814633,0.0373756228581561,0.3555837175468747,3.933042589479459,-9.606726076665778,-16.57447937272164,-1.417720773220342,-2.3198646532713845,-1.1212578125549175,-1.9166369473825444,40.182941119953576,1.2934304492388584,0.0,858.1233942149454,2.5062380597713503,14.0,0.998432084708628,11.0640832472713,2,0.9558469884996054,2.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements,-0.2917263958953674,0.8483352973969076,-0.48763331275547017,3.4495619395723196,53.79691165370559,-0.6049483171701897,-1.0291641346409952,0.3613167152353997,1.1149749664117061,-0.08765473136319901,0.007780516533480911,0.4056603773584906,0.41509433962264153,0.05660377358490566,0.29245283018867924,VH_change_adjusted,0.29245283018867924,climate_sar_change,VH_change_adjusted,below_reference,unusual environmental state,1.3943171236698229,-0.03402734176671235,0.8247083183147207,0.5483870967741935,0.7419354838709677,0.978494623655914,0.7562724014336917,snow_fraction_change_adjusted,1,0.20274726911899596,1.3003482158616952,False
2025-04-01,-1.6658246770308662,5.789747804323632,-11.80545628525519,1.2754080117299873,10.628365647837471,22.42579821886239,33.17028853458535,79.25068805863903,79.25068805863903,0.451283863846145,1.9521439192806584,30.0,43.29781522509038,2.9604333631631983,765.804804140746,37.26546327930198,0.5072057710585466,-0.1349324340179671,-0.2475994368517626,0.3469802941855094,-0.1313771703553873,-0.2357530856959539,2.6428830621424035,-9.009649398170612,-15.92683241847504,0.5970766784951653,0.6476469542466017,0.452012818772026,0.3595684658990912,40.18583498763011,4.261300752192392,1.9521439192806584,808.6555731413426,1.395461360357438,14.0,0.998432084708628,9.805004463600428,3,0.9558469884996054,3.0,False,False,False,7,False,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements,-0.4600825063538305,1.4596627947676666,0.7052187794499645,-9.684023857797428,51.58521767888158,1.5732706313269427,2.2762054132816347,-0.18420392671885547,2.6256807065433163,0.08823240499604246,0.008401953475655666,0.8773584905660378,0.9811320754716981,0.0660377358490566,0.6415094339622642,VH_change_adjusted,0.6415094339622642,climate_sar_change,VH_change_adjusted,above_reference,unusual environmental state,2.213272406510372,0.04786208270555181,0.0696715462995349,0.8064516129032258,0.978494623655914,0.11827956989247312,0.6344086021505376,VH_change_adjusted,1,-0.8954107941785364,-3.7516333494942002,False
2025-05-01,2.6740466071709963,10.14862074076838,-8.668633649854215,1.4164353688364122,19.22091353556205,30.40480644529399,54.660076538311856,157.3521408097364,160.51154406581443,0.5276531907000312,86.8257870868543,21.0,59.52701284527191,2.9338182480501414,749.970336489796,54.80222848626109,0.4453208952157255,-0.1543734284409038,-0.0618848758428211,0.3042437678034427,-0.146641464018205,-0.0427365263820667,2.15016824112848,-9.785474613530605,-17.515861951151862,-0.7758252153599905,-1.5890295326768236,0.0153587392043466,-0.446947311443381,40.19470161524008,4.339871284201863,84.87364316757365,847.8687812359557,1.573398538210718,14.0,0.9251755283676288,3.723155198147885,1,0.9558469884996054,1.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements,36.530462915920396,-7.566632170555753,-6.888561306437971,2.169061143060901,50.914160078117334,-0.43665407956767727,-0.8065157773424733,-0.006002509291468686,3.86738301819964,-0.020295770356518472,0.03218403033654342,0.9622641509433962,0.839622641509434,0.29245283018867924,0.6981132075471698,PDD_adjusted,0.6981132075471698,climate_sar_change,PDD_adjusted,above_reference,unusual environmental state,3.926240089915546,-0.025294432841964087,0.12067437722910462,0.956989247311828,0.7849462365591398,0.25806451612903225,0.6666666666666666,PDD_adjusted,0,9.189997463860946,0.5106825271958724,False
2025-06-01,5.938024012650422,13.088633651787111,-4.843438611174848,0.3851196636813851,27.030254935060565,72.42381177244684,141.56171349997464,381.2513521330347,381.2513521330347,1.454152234907763,178.14072037951266,6.0,58.82925259566785,2.93168081208552,648.6108667072484,208.55406944408625,0.595016607380771,0.0139434438650621,0.1496957121650455,0.4664237729528186,0.0194455700097402,0.1621800051493759,3.1004365546908503,-10.351509571664042,-19.11501933647732,-0.5660349581334394,-1.599157385325455,-0.0518909576269468,-0.2757949517204743,40.22059442565988,3.2639774054794253,91.31493329265837,1101.939816183597,1.8208095762617245,8.0,0.998432084708628,3.5838748701804235,3,0.9557283078129416,3.0,False,False,False,7,False,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9557283078129416,True,GOOD,VV/VH and ROI coverage pass requirements,10.661827633567128,-11.042852562217107,1.3861040592378515,50.24584135526703,96.93629490171497,-0.06724969683129561,0.17115235972291143,0.1659572854099788,1.1421073123438437,-0.12410205485174447,0.03215398228047015,0.42452830188679247,0.1320754716981132,0.2830188679245283,0.279874213836478,PDD_adjusted,0.279874213836478,climate_sar_change,PDD_adjusted,above_reference,unusual environmental state,1.2590054953157974,-0.10728796704837051,0.16977896802604914,0.4838709677419355,0.25806451612903225,0.45161290322580644,0.39784946236559143,PDD_adjusted,0,2.426303103830351,-0.051153571254764885,False
2025-07-01,7.955693887513426,12.697811576096992,3.997628719751326,0.7682424766964084,32.238669053800166,66.26449556291153,118.60635458454048,452.8702853957822,411.3180602815785,-0.8930962956446961,246.6265105129162,0.0,3.419499783360522,2.9001765047692114,569.4978310323716,332.4073170751522,0.3912259744801932,-0.1372824832674418,-0.2037906329005778,0.2838630324105066,-0.1056531880315758,-0.182560740542312,2.0385503486404706,-9.950073863436469,-19.091286119478227,0.4014357082275754,0.0237332169990907,0.0471511750214119,-0.1203386123714551,40.22276518527051,2.017669874863005,68.48579013340355,1347.966904037636,1.4554823411025588,10.0,0.998432084708628,2.625036954490295,2,0.9557283078129416,2.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9557283078129416,True,GOOD,VV/VH and ROI coverage pass requirements,15.173224118128388,-27.938641244989526,-50.94331860851479,-69.3470768231461,53.343208892584016,0.09904213264836098,0.15545633934901756,-0.15122592713250393,1.8529897756553773,-0.06886826644431415,0.033552381643408825,0.6981132075471698,0.5471698113207547,0.3113207547169811,0.5188679245283019,PDD_adjusted,0.5188679245283019,climate_sar_change,PDD_adjusted,above_reference,unusual environmental state,1.9092389907568312,-0.07744711939074311,0.11511447171899336,0.7096774193548387,0.3870967741935484,0.23655913978494625,0.4444444444444444,PDD_adjusted,0,3.6949992606782063,-2.4589387258020237,False
2025-08-01,7.566875296871702,12.436500899377318,4.462228683482441,0.6091555724806955,32.47801715390052,63.405191076901886,118.51389906605624,433.44335859007913,424.10601139527097,0.1765085428648496,234.5731342030228,0.0,8.030567582982432,2.900697088425236,500.60636095988747,376.18642650088486,0.4976479243905018,0.0236640284496553,0.1064219499103086,0.3398142410929007,-0.0042907334657362,0.0559512086823941,1.0450837401520374,-10.009342495182812,-19.15389298895919,-0.0592686317463453,-0.0626068694809625,-0.1865172422032053,-0.3282729016849188,40.19446022353336,-0.3888185906417245,-12.053376309893425,1569.8778798272615,0.5470384178810076,8.0,0.4023960057778962,1.3399975614680466,3,0.9558469884996054,3.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements,5.558929211352165,-14.135741083930327,-33.62056616247722,-102.90045302870885,33.91671383258631,-0.23366841722461862,-0.20793428931346528,0.16094651171709706,0.9103684724429254,-0.11002741285047407,0.012100777889923796,0.3018867924528302,0.27358490566037735,0.12264150943396226,0.23270440251572325,PDD_adjusted,0.23270440251572325,climate_sar_change,PDD_adjusted,above_reference,unusual environmental state,0.9884519370712611,-0.10010533740735178,0.20634947597994924,0.27956989247311825,0.2903225806451613,0.5591397849462365,0.3763440860215053,PDD_adjusted,1,1.4437590176600066,-1.1249886088663166,False
2025-09-01,6.263319313842167,11.00681214302382,2.027687648314164,1.233181734783093,14.763076576045696,41.66856434010363,107.63978965287606,412.51164267972905,259.5080140071203,0.3886352998480905,187.899579415265,0.0,20.126819750195786,2.9028645279726475,473.0306908231,239.64417773514543,0.386533715832285,-0.0672701605868166,-0.1111142085582168,0.2922847139071955,-0.0386910361347657,-0.0475295271857051,1.969976988268324,-10.270838172362618,-19.41617660239437,-0.2614956771798056,-0.2622836134351765,-0.3275829080619505,-0.8641909412071769,40.18706310825495,-1.3035559830295351,-46.67355478775778,1593.9042118602924,0.8421077627506737,11.0,0.9765591167722222,2.7009955847230174,2,0.9558469884996054,2.0,False,False,False,7,False,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements,19.040934796419066,-28.89833862540398,-11.636132737297032,-26.558241927833308,11.848894403363829,-0.1410656658587474,-0.5359180395222556,-0.08916671335069268,2.0694479583972796,-0.0846680771655332,0.059853450771547634,0.7830188679245284,0.42452830188679247,0.44339622641509435,0.5503144654088051,PDD_adjusted,0.5503144654088051,climate_sar_change,PDD_adjusted,above_reference,unusual environmental state,2.08404065130357,-0.1016995053410445,0.08539096789465161,0.7634408602150538,0.27956989247311825,0.16129032258064516,0.4014336917562724,PDD_adjusted,0,4.813009145314011,-0.2392994709798608,False
